,Abrothrix longipilis,Acinonyx jubatus,Aepyceros melampus,Akodon azarae,Akodon montensis,Akodon simulator,Alces alces,Alouatta caraya,Alouatta palliata,Alouatta seniculus,Ammotragus lervia,Antidorcas marsupialis,Antilocapra americana,Antilope cervicapra,Antrozous pallidus,Aotus trivirgatus,Apodemus agrarius,Apodemus argenteus,Apodemus flavicollis,Apodemus peninsulae,Apodemus speciosus,Apodemus sylvaticus,Apodemus uralensis,Arctocephalus australis,Artibeus cinereus,Artibeus fimbriatus,Artibeus jamaicensis,Artibeus lituratus,Artibeus phaeotis,Artibeus planirostris,Arvicola amphibius,Ateles geoffroyi,Atilax paludinosus,Axis axis,Baiomys taylori,Balaenoptera physalus,Bandicota bengalensis,Bandicota indica,Bandicota savilei,Barbastella barbastellus,Bison bison,Bison bonasus,Blastocerus dichotomus,Bos gaurus,Bos javanicus,Bos mutus,Bos taurus,Boselaphus tragocamelus,Bradypus tridactylus,Bradypus variegatus,Bubalus bubalis,Callithrix geoffroyi,Callithrix jacchus,Calomys callosus,Calomys laucha,Calomys musculinus,Calomys tener,Camelus bactrianus,Camelus dromedarius,Canis adustus,Canis aureus,Canis latrans,Canis lupus,Canis mesomelas,Canis simensis,Capra aegagrus,Capra hircus,Capra ibex,Capra pyrenaica,Capreolus capreolus,Capricornis crispus,Carollia brevicauda,Carollia perspicillata,Cavia porcellus,Ceratotherium simum,Cercocebus torquatus,Cercopithecus mona,Cercopithecus nictitans,Cervus elaphus,Cervus nippon,Chaetodipus hispidus,Chlorocebus aethiops,Chlorocebus pygerythrus,Chlorocebus sabaeus,Choloepus didactylus,Chrysocyon brachyurus,Colobus guereza,Connochaetes taurinus,Cricetomys gambianus,Cricetus cricetus,Crocidura leucodon,Crocidura russula,Crocuta crocuta,Cynictis penicillata,Cynomops abrasus,Cynopterus brachyotis,Cynopterus sphinx,Cystophora cristata,Dama dama,Damaliscus pygargus,Dasymys incomtus,Dasypus novemcinctus,Delphinus delphis,Desmodillus auricularis,Desmodus rotundus,Diaemus youngi,Diceros bicornis,Didelphis marsupialis,Diphylla ecaudata,Dipodomys merriami,Dobsonia moluccensis,Eidolon helvum,Elephas maximus,Eonycteris spelaea,Epomophorus gambianus,Epomophorus wahlbergi,Epomops franqueti,Eptesicus diminutus,Eptesicus furinalis,Eptesicus fuscus,Eptesicus serotinus,Equus asinus,Equus caballus,Equus hemionus,Equus quagga,Erinaceus europaeus,Euderma maculatum,Eudorcas thomsonii,Eumetopias jubatus,Eumops glaucinus,Eumops perotis,Felis catus,Felis silvestris,Gazella dorcas,Gazella gazella,Gazella subgutturosa,Genetta genetta,Gerbilliscus leucogaster,Giraffa camelopardalis,Globicephala melas,Glossophaga commissarisi,Glossophaga morenoi,Glossophaga soricina,Gorilla gorilla,Halichoerus grypus,Hipposideros abae,Hipposideros armiger,Hipposideros caffer,Hipposideros cineraceus,Hipposideros larvatus,Hipposideros pomona,Hippotragus niger,Holochilus sciureus,Homo sapiens,Hydrochoerus hydrochaeris,Hylaeamys megacephalus,Hylobates lar,Hylobates moloch,Hylobates pileatus,Ichneumia albicauda,Kobus ellipsiprymnus,Lagothrix lagotricha,Lama glama,Lasionycteris noctivagans,Lemniscomys rosalia,Lemur catta,Leontopithecus chrysomelas,Leopardus pardalis,Leptonychotes weddellii,Lepus californicus,Lepus capensis,Lepus europaeus,Lepus timidus,Lontra canadensis,Lophocebus albigena,Lophuromys sikapusi,Loxodonta africana,Loxodontomys micropus,Lutra lutra,Lycaon pictus,Lynx lynx,Lynx pardinus,Lynx rufus,Macaca arctoides,Macaca cyclopis,Macaca fascicularis,Macaca maura,Macaca mulatta,Macaca nemestrina,Macaca radiata,Macaca silenus,Macaca sylvanus,Macaca tonkeana,Macroglossus minimus,Macrotus californicus,Mandrillus leucophaeus,Mandrillus sphinx,Marmosa murina,Marmota flaviventris,Marmota monax,Martes foina,Mastomys coucha,Mastomys erythroleucus,Mastomys natalensis,Megaderma lyra,Meles meles,Mellivora capensis,Melogale moschata,Mephitis mephitis,Meriones libycus,Mesocricetus auratus,Micromys minutus,Microtus agrestis,Microtus arvalis,Microtus fortis,Microtus maximowiczii,Microtus ochrogaster,Microtus pennsylvanicus,Microtus subterraneus,Miniopterus fuliginosus,Miniopterus inflatus,Miniopterus schreibersii,Mirounga leonina,Molossus molossus,Molossus rufus,Murina leucogaster,Mus booduga,Mus cervicolor,Mus musculus,Mus setulosus,Mus spicilegus,Mus spretus,Mustela lutreola,Myocastor coypus,Myodes glareolus,Myodes rufocanus,Myodes rutilus,Myonycteris torquata,Myotis albescens,Myotis austroriparius,Myotis californicus,Myotis chiloensis,Myotis dasycneme,Myotis daubentonii,Myotis evotis,Myotis keenii,Myotis leibii,Myotis levis,Myotis lucifugus,Myotis macrodactylus,Myotis myotis,Myotis mystacinus,Myotis nattereri,Myotis nigricans,Myotis pilosus,Myotis riparius,Myotis septentrionalis,Myotis thysanodes,Myotis velifer,Myotis volans,Myotis yumanensis,Myrmecophaga tridactyla,Nasua narica,Neacomys spinosus,Necromys lasiurus,Necromys obscurus,Nectomys squamipes,Neotoma albigula,Neotoma cinerea,Neotoma lepida,Neotoma macrotis,Niviventer confucianus,Nomascus leucogenys,Nyctalus noctula,Nyctereutes procyonoides,Nycteris thebaica,Nycticebus coucang,Nycticeius humeralis,Nyctinomops laticaudatus,Nyctinomops macrotis,Odobenus rosmarus,Odocoileus hemionus,Odocoileus virginianus,Oligoryzomys chacoensis,Oligoryzomys flavescens,Oligoryzomys fornesi,Oligoryzomys fulvescens,Oligoryzomys longicaudatus,Oligoryzomys microtis,Oligoryzomys nigripes,Ondatra zibethicus,Onychomys torridus,Orcinus orca,Oreamnos americanus,Oryctolagus cuniculus,Oryx gazella,Oryx leucoryx,Oryzomys couesi,Oryzomys palustris,Otocyon megalotis,Ovibos moschatus,Ovis aries,Ovis canadensis,Ovis dalli,Ovis orientalis,Oxymycterus rufus,Paguma larvata,Pan paniscus,Pan troglodytes,Panthera leo,Panthera pardus,Papio anubis,Papio cynocephalus,Papio hamadryas,Papio papio,Papio ursinus,Peromyscus attwateri,Peromyscus boylii,Peromyscus californicus,Peromyscus eremicus,Peromyscus leucopus,Peromyscus maniculatus,Peromyscus melanotis,Peromyscus truei,Phacochoerus aethiopicus,Phacochoerus africanus,Philantomba monticola,Phoca vitulina,Phocoena phocoena,Phyllostomus discolor,Phyllostomus hastatus,Pipistrellus abramus,Pipistrellus kuhlii,Pipistrellus nathusii,Pipistrellus pipistrellus,Platyrrhinus lineatus,Plecotus auritus,Pongo abelii,Pongo pygmaeus,Potamochoerus porcus,Potos flavus,Praomys jacksoni,Presbytis melalophos,Prionailurus bengalensis,Procapra gutturosa,Procyon lotor,Proteles cristata,Pseudois nayaur,Pteronotus davyi,Pteronotus parnellii,Pteropus alecto,Pteropus conspicillatus,Pteropus giganteus,Pteropus hypomelanus,Pteropus lylei,Pteropus poliocephalus,Pteropus rufus,Pteropus scapulatus,Pteropus vampyrus,Pudu puda,Puma concolor,Pusa caspica,Pusa sibirica,Pygathrix nemaeus,Rangifer tarandus,Rattus exulans,Rattus fuscipes,Rattus losea,Rattus norvegicus,Rattus rattus,Rattus tanezumi,Rattus tiomanicus,Reithrodontomys fulvescens,Reithrodontomys megalotis,Reithrodontomys mexicanus,Rhabdomys pumilio,Rhinolophus affinis,Rhinolophus blasii,Rhinolophus euryale,Rhinolophus ferrumequinum,Rhinolophus lepidus,Rhinolophus macrotis,Rhinolophus mehelyi,Rhinolophus pearsonii,Rhinolophus pusillus,Rhinolophus sinicus,Rhombomys opimus,Rhynchonycteris naso,Rousettus aegyptiacus,Rousettus amplexicaudatus,Rousettus leschenaultii,Rousettus madagascariensis,Rupicapra pyrenaica,Rupicapra rupicapra,Rusa unicolor,Saccolaimus flaviventris,Saguinus labiatus,Saguinus midas,Saguinus mystax,Saguinus oedipus,Saimiri sciureus,Sciurus carolinensis,Sciurus niger,Sciurus vulgaris,Scotophilus kuhlii,Semnopithecus entellus,Sigmodon alstoni,Sigmodon hispidus,Sorex araneus,Stenella coeruleoalba,Sturnira lilium,Sturnira ludovici,Suncus murinus,Suricata suricatta,Sus scrofa,Sylvilagus audubonii,Sylvilagus floridanus,Syncerus caffer,Tadarida brasiliensis,Tadarida teniotis,Tamandua tetradactyla,Tamias minimus,Tamias sibiricus,Tamias striatus,Tamiasciurus hudsonicus,Taphozous melanopogon,Taxidea taxus,Theropithecus gelada,Trachypithecus cristatus,Trachypithecus francoisi,Tragelaphus angasii,Tragelaphus eurycerus,Tragelaphus imberbis,Tragelaphus oryx,Tragelaphus strepsiceros,Tragulus javanicus,Tupaia belangeri,Tursiops truncatus,Urocyon cinereoargenteus,Uroderma bilobatum,Ursus americanus,Ursus arctos,Ursus maritimus,Vampyrodes caraccioli,Varecia variegata,Vespertilio murinus,Vespertilio sinensis,Vicugna vicugna,Vulpes vulpes,Zalophus californianus,Zygodontomys brevicauda
Abrothrix longipilis,1.0,0.4449137524037319,0.4420197644358148,0.7012618447601475,0.6974153391455649,0.7005405572612293,0.3950591259220304,0.39119236347182684,0.39395304454946456,0.3888539670390425,0.4455526133553429,0.41218730224027034,0.45422517073258084,0.4171729434901533,0.27534896351316684,0.3794157688832891,0.5434031112277589,0.5618694101642014,0.5544524436232043,0.5155467111024443,0.5691804962218414,0.5158972138055296,0.5715189447559612,0.42290768384427513,0.3689371764612569,0.3784687615146711,0.3456528016348369,0.3212296831413838,0.36350504211674006,0.36258369406241286,0.6161849260627228,0.3608009102140082,0.4738677690699583,0.38631417559729764,0.6438257558732194,0.4311037515908266,0.537090746803526,0.5374284935415327,0.5504150062032045,0.2847706045551677,0.4359983803654618,0.42867376940078805,0.35375259883849486,0.4251978693700318,0.42041120037442525,0.4377831893763635,0.44280856995301976,0.44473206199231907,0.3954477336795812,0.3681792207989001,0.44859140021185306,0.2937057236092653,0.2982118611516297,0.6682914789096982,0.6670626125466791,0.687966913632452,0.6923859461067244,0.39475763511000994,0.3765533688395495,0.35426345402463855,0.3731349624061503,0.3857245251172323,0.3718955207364212,0.4022867802893232,0.3955244842838216,0.43710693489507957,0.4682239730381399,0.4389342364916624,0.4372073744116105,0.3859716338010627,0.43149035421508974,0.40224017126012945,0.3871606683647487,0.40557074225551093,0.48316334940746664,0.321452551365468,0.42622342446681516,0.38740700530248984,0.3893913357633223,0.38509288977266376,0.29857770420937324,0.3750855693242845,0.3746337662385065,0.3754451047052908,0.4477336301404524,0.35387935474684973,0.28193699578610343,0.45688317363326303,0.5332934013070595,0.5937668877596253,0.3113425561193005,0.39458198580087855,0.47045768765337503,0.4685330948215304,0.3613778101405505,0.46760581913647914,0.47659650980898915,0.4824423289525107,0.43844499421774186,0.439572234660653,0.5621857116701992,0.453341908916263,0.38565756913304283,0.4187031910472464,0.4025437266232694,0.38856420790208246,0.49193378962500334,0.2196439219451054,0.3409512396127006,0.2838756462148371,0.47676613022565695,0.442876190504067,0.258325245778254,0.44546391644772243,0.4360854585716437,0.4435284401846781,0.43527648299060573,0.2297580962466328,0.23271778020738743,0.25809704044238346,0.2616549200776712,0.48716781065035697,0.47884530080459287,0.5010976990254598,0.4813520439003245,0.13338293780026433,0.21063672690046764,0.4164759928474876,0.4555305233586837,0.3823419353452,0.387250056413033,0.4528997072653058,0.4521999519881177,0.40600331177379034,0.406703371391947,0.41454337769589666,0.43285343534138454,0.42481445370853343,0.4080781565226924,0.4074530171567562,0.31408122398340943,0.30829228049812574,0.32407134706845153,0.3904102978753424,0.4603891453405017,0.42845028008722696,0.43029663435102905,0.4408713521971225,0.44695282367916667,0.42280405567529955,0.44707981450310563,0.44050144125052615,0.7032807019636023,0.3709393006016294,0.43442000293165206,0.7192978187338857,0.3694009123797015,0.37859989727257115,0.38029318088329367,0.4536535226431653,0.44257030477552617,0.34252572788429547,0.402450855625863,0.3111784435120827,0.5107432027238139,0.4064247585401919,0.29990191613175554,0.44318683427570627,0.4851975086595989,0.46057361402420516,0.449169433509239,0.4327421905366041,0.45111295674918017,0.42738277827011806,0.3101170899087977,0.5376589158816973,0.25718009527188446,0.6739308446630017,0.44468044756223346,0.36962444204632283,0.4551266107539008,0.4679663263950895,0.45536486122964404,0.325776806577599,0.33984248588536137,0.3221661019919714,0.3202876660024089,0.3363414807221359,0.32459621006593187,0.36191222869301964,0.33254934925848456,0.3437083443654373,0.32033077129099363,0.40226362732544896,0.3727994984509879,0.3034245811188392,0.3112249304332777,0.29208698422294244,0.3965133314778819,0.387403529299189,0.4535804624323704,0.5325063316014217,0.533655563244099,0.5326354877319222,0.4279901287895529,0.42480589726690365,0.4361806416042593,0.44585444245322414,0.36780132614742866,0.46219050307246523,0.5653880219876497,0.5164669242320041,0.633183349616252,0.6227216907306405,0.6449086618036676,0.6286399414999841,0.606841405169435,0.6247698309828495,0.6267054265563947,0.347854453045921,0.33301545855871373,0.3633381169028098,0.48167530426696326,0.38713719607205777,0.3906245231387414,0.27698188837204507,0.5379273577502681,0.5388905613970756,0.521473958402886,0.5194836255324035,0.5253459638534282,0.5391407661725225,0.44435694699391215,0.3137352875148157,0.6842309450824425,0.671446026552706,0.6704984569064936,0.46067894707888024,0.26541222270361986,0.2771183411626492,0.27871490345753447,0.2738728349217606,0.2644222983012616,0.2789232569296173,0.29203647689464285,0.30162156867444057,0.3048869705309951,0.2619046656479156,0.28881078732634635,0.27715185138866705,0.2855868057963521,0.2597275246712315,0.27245804921524075,0.25717237118974023,0.29620766634946805,0.28590727946318695,0.28334908284868765,0.2923832095156573,0.2881471493450225,0.288397245495869,0.2804106824005941,0.41625501804512033,0.39120301454646966,0.6860829461883275,0.714554800329851,0.7109720171388183,0.7200462773061032,0.6330523716142148,0.5517949070338257,0.6054801545612934,0.6091926235806309,0.5485381684084596,0.35299566048699493,0.21167538714409728,0.3839590053219234,0.34010681878634774,0.4050221225509111,0.1894086975723026,0.3704858300905194,0.3971375884152937,0.37539537609428864,0.39704964147076305,0.39442551122311464,0.691644179726655,0.6924294424641559,0.6972664595280631,0.7174985945431565,0.7029585351567736,0.7052845277792682,0.6986523123334349,0.644284734905594,0.6124448997532304,0.3908196093436982,0.4201810194095347,0.4249137722682331,0.4480475612415534,0.44940688217100977,0.6995394012807754,0.71504641260459,0.3567419435832969,0.4300026165116265,0.3930766399889879,0.4210333634494595,0.433901753668116,0.3942393248548137,0.7536931739089829,0.43983329884143363,0.38801086883898905,0.3817984829718316,0.42492985270203587,0.41954727945959613,0.3250653196743578,0.315200065480325,0.33320741814418964,0.3231721528923731,0.31188879419703697,0.6368454091417703,0.6343572180388276,0.6112993331587675,0.6038959682103502,0.6202249935317401,0.6377209830332154,0.640594950091813,0.5920694611449648,0.45783867372764697,0.4654818086838972,0.4460445414048213,0.456725182321954,0.3883511127789592,0.4148760744984811,0.3855366178734322,0.23385008985947553,0.2177220463934737,0.2214770048469603,0.19826636608833925,0.39063675757759164,0.2724127675218767,0.35296399133957757,0.3664573333704896,0.4307277676170542,0.4713357019449922,0.55195112702107,0.2823959711315277,0.44896752583602473,0.4396783122614334,0.38700822879758,0.45941495056725856,0.4387925504393707,0.4103433345568547,0.415512820072066,0.45066243844317866,0.4573936867108971,0.4579082595567585,0.4592401599434457,0.45303862541526907,0.46687182559661267,0.45938719550249596,0.43500006770772703,0.44745156879168013,0.37904081131330547,0.4322563496116809,0.4764444412671486,0.47305932719269317,0.2873643971908195,0.39112131943695616,0.5722058541588413,0.5420143535704045,0.5754925783351043,0.5721950028133376,0.5703297126256601,0.5624762870529095,0.5581181478279791,0.6228463513761202,0.5873454869350858,0.6028999200170271,0.4587640709112043,0.4440406713946169,0.4429910023665714,0.4474067449508259,0.44612756916708485,0.44646168359105864,0.44833895500804544,0.4474040113533275,0.442066849643693,0.44676353933206114,0.4537660045626579,0.436985383619533,0.38890521167501246,0.4245382872009483,0.4339998941642359,0.4165100728962613,0.4283586342752812,0.4448037939187228,0.4387528886352746,0.38803535853987625,0.376835294616248,0.2801401119700502,0.2610017264690826,0.26611639722511193,0.27198560444691555,0.29371876437789646,0.3562930068094923,0.35292466235290654,0.38688343256033153,0.30323766601329416,0.27794146147046617,0.6778828821590872,0.669065240899925,0.456186097616615,0.38676072585436205,0.40010135669059876,0.40610386268694243,0.2589247529590465,0.4472115377266863,0.4513959832028792,0.41789790336128674,0.43351700646090474,0.446807174329684,0.421926765441771,0.38893738412684553,0.4512450968307037,0.43447897720545414,0.40112377159249823,0.4060360958369532,0.4114831524209669,0.2859636453746006,0.44388787547271447,0.3296753534605582,0.3340532398514675,0.31316504752464824,0.4180726350120454,0.4286606731635131,0.4110013619429236,0.444657317963872,0.43494522014033965,0.4427754677416843,0.40394230270147125,0.380146349821055,0.3894202189081132,0.3752814854964266,0.43339579363469816,0.4389827652269891,0.4369250636524078,0.3988041752909752,0.4073892272020089,0.18422065616205963,0.1959328818223237,0.3927363435888863,0.37093294197028726,0.4501120741529331,0.6749758184186725
Acinonyx jubatus,0.444913752403732,1.0,0.6326425904862455,0.39393371568869884,0.3900872100741163,0.39321242818978075,0.5856819519724611,0.48363542806166804,0.48639610913930587,0.4812970316288838,0.6361754394057737,0.602810128290701,0.6448479967830116,0.607795769540584,0.4494468706813717,0.4718588334731303,0.5222707344169346,0.5407370333533772,0.5333200668123801,0.4944143342916202,0.5480481194110172,0.4947648369947054,0.550386567945137,0.6505177066285976,0.5430350836294617,0.552566668682876,0.519750708803042,0.4953275903095886,0.5376029492849449,0.5366816012306177,0.48681885702817884,0.4532439748038495,0.7451566952609798,0.5769370016477284,0.5415214960519086,0.6217265776412574,0.5159583699927017,0.5162961167307085,0.5292826293923802,0.4588685117233726,0.6266212064158925,0.6192965954512188,0.5443754248889257,0.6158206954204626,0.6110340264248559,0.6284060154267943,0.6334313960034504,0.6353548880427499,0.5063041564800645,0.47903564359938355,0.6392142262622837,0.3861487881991066,0.390654925741471,0.38982137318982135,0.38859250682680224,0.40949680791257514,0.4139158403868476,0.5853804611604408,0.5671761948899803,0.5818734768089611,0.6007449851904727,0.6133345479015548,0.5995055435207437,0.6298968030736458,0.6231345070681441,0.6277297609455104,0.6588467990885707,0.6295570625420931,0.6278302004620413,0.5765944598514935,0.6221131802655204,0.5763380784283343,0.5612585755329536,0.43402068494036894,0.6737861754578973,0.4138956159553093,0.5186664890566564,0.47985006989233103,0.5800141618137531,0.5757157158230944,0.36705125674262495,0.4675286339141257,0.46707683082834783,0.4678881692951321,0.5585900529409358,0.5814893775311722,0.37438006037594473,0.6475059996836938,0.5121610244962354,0.4644008187250812,0.4386527145607082,0.5218921442422862,0.7609346361657678,0.7398220210125519,0.5354757173087553,0.6417037263046841,0.650694416977194,0.7100523517368333,0.6290678202681725,0.6301950607110837,0.5410533348593749,0.5641983317167465,0.5762803951834736,0.39757081423642227,0.5766416337914744,0.5626621150702873,0.6825566156754341,0.33050034474558887,0.5150491467809055,0.3523491987480887,0.6508640373938617,0.6169740976722718,0.36918166857873747,0.6195618236159273,0.6101833657398485,0.6176263473528829,0.6093743901588106,0.40385600341483774,0.40681568737559226,0.4321949476105884,0.4357528272458763,0.6777906367007878,0.6694681268550235,0.6917205250758904,0.6719748699507553,0.26069309624167203,0.38473463406867237,0.6070988188979183,0.6831405461430062,0.556439842513405,0.561347963581238,0.8773250339086431,0.876625278631455,0.596626137824221,0.5973261974423778,0.6051662037463275,0.7561034776073308,0.4036820768977093,0.5987009825731231,0.5980758432071871,0.48817913115161427,0.4823901876663307,0.4981692542366565,0.4828533624651836,0.6879991681248242,0.6025481872554319,0.6043945415192339,0.6149692593653273,0.6210507308473715,0.5969019628435044,0.6211777216713105,0.6311242673009569,0.4248105962437254,0.4633823651914707,0.46286994561650996,0.4408277130140088,0.4618439769695427,0.47104296186241235,0.472736245473135,0.7249424488341869,0.6331931308259569,0.4349687924741368,0.5930736816762938,0.4852763506802876,0.48961082591298966,0.4988678231300332,0.39234498072159685,0.8676121609190437,0.7128075314439214,0.5391465569752559,0.5277423764602898,0.5113151334876549,0.5296858997002309,0.6549928010544406,0.402560154498639,0.5165265390708731,0.3680365180723679,0.39546073894312495,0.6722904703465559,0.5972344648306454,0.8795519373972382,0.8923916530384269,0.8797901878729814,0.4182198711674403,0.4322855504752027,0.4146091665818127,0.4127307305922502,0.4287845453119772,0.4170392746557732,0.45435529328286095,0.42499241384832587,0.4361514089552786,0.4127738358808348,0.5763615344936537,0.5468974056191929,0.3958676457086805,0.403667995023119,0.4029434070234259,0.44677448458973557,0.4376646824110425,0.681190485216693,0.5113739547905976,0.5125231864332748,0.5115031109210979,0.6020880359577578,0.6524159200512263,0.6637906643885818,0.6734644652375467,0.5954113489317512,0.4410581262616411,0.43602195295310564,0.49533454742118,0.5038172805817079,0.49335562169609637,0.5155425927691235,0.4992738724654401,0.4774753361348909,0.4954037619483055,0.49733935752185066,0.5219523602141258,0.5071133657269185,0.5374360240710147,0.7092853270512858,0.5612351032402625,0.5647224303069462,0.45107979554025013,0.516794980939444,0.5177581845862514,0.5003415815920619,0.4983512487215792,0.5042135870426041,0.5180083893616984,0.6719669697782347,0.34218523019967373,0.5548648760478985,0.5420799575181618,0.5411323878719495,0.6347768542470851,0.4395101298718248,0.45121624833085416,0.4528128106257393,0.44797074208996546,0.43852020546946646,0.4530211640978222,0.4661343840628478,0.4757194758426455,0.47898487769920006,0.43600257281612054,0.4629086944945512,0.4512497585568721,0.45968471296455704,0.43382543183943645,0.4465559563834457,0.43127027835794507,0.470305573517673,0.4600051866313919,0.4574469900168926,0.4664811166838623,0.46224505651322745,0.4624951526640739,0.4545085895687989,0.5271114408456037,0.6188130373307923,0.4076128404684506,0.4072266712584024,0.4036438880673696,0.4415761715862263,0.5307481117929039,0.44949064721251486,0.5031758947399825,0.50688836375932,0.5274057915976353,0.44543872507683613,0.38577329431230223,0.611569028106246,0.5142047259545526,0.4974651871407523,0.36350660474050756,0.5445837372587243,0.5712354955834986,0.6030053988786112,0.5876724675211938,0.5850483372735453,0.4131740740067782,0.4139593367442791,0.41879635380818614,0.4390284888232797,0.4244884294368968,0.42681442205939135,0.420182206613558,0.51491866587105,0.5101406399319195,0.581442435394129,0.6108038454599654,0.5034867152192839,0.6386703872919842,0.6400297082214406,0.42106929556089856,0.43657630688471316,0.5843519663676195,0.6206254425620572,0.5836994660394186,0.6116561894998903,0.6245245797185468,0.5848621509052445,0.44636504483753436,0.7630833411073799,0.48045393342883025,0.4742415475616729,0.8361774782060545,0.8307949049636147,0.4175083842641991,0.40764313007016617,0.42565048273403094,0.4156152174822144,0.4043318587868783,0.5345411493204595,0.5320529582175167,0.5089950733374566,0.5015917083890393,0.5179207337104292,0.5354167232119046,0.5382906902705021,0.4897652013236541,0.6484614997780778,0.6561046347343279,0.6366673674552521,0.6843352051062765,0.57897393882939,0.5889739816666859,0.5596345250416371,0.40794799702768036,0.39181995356167865,0.39557491201516526,0.3723642732565442,0.5647346647457965,0.44651067469008165,0.44540705592941887,0.4589003979603309,0.621350593667485,0.6989457247293147,0.5308187502102457,0.374839035721369,0.8733928524793622,0.6303011383118642,0.6146182515819025,0.7498918990796514,0.6294153764898014,0.5844412417250595,0.5896107272402709,0.6247603456113835,0.6314915938791019,0.6320061667249635,0.6333380671116505,0.6271365325834739,0.6409697327648176,0.6334851026707009,0.609097974875932,0.621549475959885,0.5696636373637363,0.8916860297692736,0.7040544640514711,0.7006693499770158,0.3798074617806607,0.5817441454873871,0.551073477348017,0.5208819767595803,0.5543602015242799,0.5510626260025133,0.5491973358148359,0.5413439102420854,0.536985771017155,0.5205420915548093,0.48504122711377495,0.5005956601957162,0.43763169410038016,0.6181385785628218,0.6170889095347762,0.6215046521190307,0.6202254763352897,0.6205595907592635,0.6224368621762503,0.6215019185215325,0.616164756811898,0.620861446500266,0.6278639117308628,0.41585300680870885,0.5630031188432174,0.5986361943691532,0.6080978013324407,0.5906079800644661,0.602456541443486,0.6354266199691536,0.6293757146857054,0.5786581845903069,0.5509332017844528,0.3725831765598915,0.3534447910589239,0.35855946181495324,0.36442866903675686,0.38616182896773776,0.4065541599213458,0.40318581546476007,0.43714458567218506,0.4773355731814991,0.3703845260603075,0.45028966655843794,0.44147202529927587,0.5834962560580226,0.5773835519047928,0.5741992638588037,0.5802017698551474,0.3862349114004541,0.7185004639177079,0.6420188092533099,0.4964708463123376,0.5120899494119555,0.6374300003801148,0.5960246726099758,0.5630352912950505,0.562101519631187,0.48474013031730767,0.45138492470435176,0.45629724894880663,0.4617443055328203,0.46006155254280545,0.671497898257037,0.4221184180503995,0.4264963044413088,0.40560811211448955,0.6086954610624761,0.6192834992139438,0.6016241879933544,0.6352801440143028,0.6255680461907703,0.633398293792115,0.49638536729131255,0.5707691758714857,0.6170302416924357,0.5493793926646315,0.6610058164190207,0.6665927880113116,0.6645350864367303,0.5729020824591802,0.49983229179185007,0.3583185633302646,0.37003078899052855,0.583359169639317,0.5985429647546097,0.6777220969372555,0.39650571269879564
